hour,tx_count,unique_accounts,avg_total_fee,median_total_fee,p90_total_fee,min_total_fee,max_total_fee,std_total_fee,avg_gas_used,median_gas_used,avg_compute_fee,avg_storage_fee,avg_action_fee,avg_forward_fee,avg_import_fee,avg_vm_steps,avg_msgs_created,avg_out_msg_count,avg_msg_size_bits,avg_msg_size_cells,failed_tx_ratio,compute_success_ratio,action_success_ratio,avg_transaction_value,total_transaction_value,hour_of_day,day_of_week,is_weekend,fee_lag_1h,fee_lag_3h,fee_lag_6h,fee_lag_12h,fee_lag_24h,rolling_avg_fee_3h,rolling_avg_fee_6h,rolling_avg_fee_12h,rolling_avg_fee_24h,rolling_std_fee_6h,rolling_std_fee_24h,fee_change_1h,fee_change_3h,fee_change_6h,fee_change_12h,fee_change_24h,tx_count_change_1h,tx_count_change_3h,tx_count_change_6h,tx_count_change_24h,gas_used_change_1h,gas_used_change_3h,gas_used_change_6h,gas_used_change_24h,p90_fee_change_1h,p90_fee_change_3h,p90_fee_change_6h,p90_fee_change_24h,same_hour_prev_day_fee,hour_sin,hour_cos,day_sin,day_cos,target_next_hour_avg_fee
2026-04-02T08:00:00Z,5000,2243,1910385.5896,785333.0,4784646.600000001,0,40832927,2485204.3783680745,3198.874,1000.0,1280344.16,31124.1246,220909.7396,1088611.015,0.0,75.3382,0.6908,0.6942,1283.832,2.5472,0.0916,0.9906215921483097,1.0,46082986162.0168,230414930810084,8,3,0,2274988.0038,1795893.8228,2327001.7428,2078880.074,1988423.2276,2120777.1758666667,2183047.3601666666,2199482.9634666666,2116308.274975,201981.27274389847,163428.9196018172,-364602.4142,114491.7668000001,-416616.15320000006,-168494.48439999996,-78037.63800000004,0.0,0.0,0.0,0.0,-739.2152000000001,211.58479999999963,-261.4612000000002,185.02999999999975,-627216.4000000041,283559.4999999972,-452732.3000000017,10386.899999987334,1988423.2276,0.8660254037844387,-0.49999999999999983,0.43388373911755823,-0.900968867902419,1971597.167
2026-04-02T09:00:00Z,5000,2615,1971597.167,733065.5,5011835.2,0,149517329,4656435.298636104,3342.4666,1000.0,1337659.76,26238.4348,231004.9282,1142661.2678,0.0,81.0882,0.7516,0.7556,1361.991,2.579,0.2092,0.9855469723398953,0.9997471554993679,20730958356.9386,103654791784693,9,3,0,1910385.5896,2291449.701,2282734.54,2169508.0432,1852268.869,2158941.098133333,2113611.334633333,2185441.7564333333,2113056.706725,213857.70020938656,166824.96591845,61211.577399999835,-319852.534,-311137.37300000014,-197910.8762000003,119328.29799999995,0.0,0.0,0.0,0.0,143.5926000000004,-525.2631999999999,-547.1011999999996,428.7008000000001,227188.59999999963,-592693.7999999998,-247267.2000000002,396798.09999999776,1852268.869,0.7071067811865476,-0.7071067811865475,0.43388373911755823,-0.900968867902419,2284037.3618
2026-04-02T10:00:00Z,5000,2274,2284037.3618,798783.0,5330363.700000004,0,64718511,3349470.473824527,3886.6964,1000.0,1555263.68,81010.1358,263819.8206,1312229.334,0.0,91.5972,0.7174,0.7208,1554.1592,3.1466,0.0888,0.9925925925925926,1.0,45977373678.1958,229886868390979,10,3,0,1971597.167,2274988.0038,2126216.3506,2178061.2154,1902110.7066,2052323.5868,2061755.1058,2168949.183416667,2118028.719141667,202042.83412011614,160367.823961521,312440.1948000002,9049.358000000007,157821.01120000007,105976.14639999997,381926.65520000015,0.0,0.0,0.0,0.0,544.2297999999996,-51.39280000000008,164.60239999999976,830.9571999999998,318528.5000000037,-81499.30000000075,568248.4000000022,489181.7000000039,1902110.7066,0.49999999999999994,-0.8660254037844387,0.43388373911755823,-0.900968867902419,2112919.839
2026-04-02T11:00:00Z,5000,2235,2112919.839,797732.0,5110761.500000002,0,64749501,2876628.459972868,3603.6778,1000.0,1441966.0,28338.3888,254086.1028,1256559.9898,200.0,86.0276,0.7154,0.7208,1488.9884,3.0062,0.0862,0.9954248366013072,1.0,29752007636.5606,148760038182803,11,3,0,2284037.3618,1910385.5896,1795893.8228,2358515.816,2059476.0222,2055340.0394666668,2088058.6076666666,2177780.5289499997,2133942.329775,221454.03048263918,156922.95885249495,-171117.52279999992,202534.2494000001,317026.0162000002,-245595.97699999996,53443.816800000146,0.0,0.0,0.0,0.0,-283.0185999999999,404.80380000000014,616.3885999999998,215.92479999999978,-219602.20000000205,326114.9000000013,609674.3999999985,-110744.30000000726,2059476.0222,0.258819045102521,-0.9659258262890682,0.43388373911755823,-0.900968867902419,2075495.5246
2026-04-02T12:00:00Z,5000,2366,2075495.5246,791443.5,5044041.600000001,0,56919629,2734143.642176892,3488.966,1000.0,1396096.96,61667.0892,241554.6272,1197094.5246,0.0,81.9626,0.7092,0.7114,1415.1488,2.7828,0.1012,0.9879094306440976,1.0,79578514280.322,397892571401610,12,3,0,2112919.839,1971597.167,2291449.701,2085990.537,2061238.0266,2122851.455933333,2140896.277033333,2157314.197533333,2136169.1554750004,169538.39775557816,156197.81903438648,-37424.314400000265,103898.35759999999,-215954.1764,-10495.012400000123,14257.497999999905,0.0,0.0,0.0,0.0,-114.71180000000004,146.4993999999997,-378.7638000000002,-21.360000000000127,-66719.9000000013,32206.400000000373,-560487.3999999994,-133700.39999999944,2061238.0266,1.2246467991473532e-16,-1.0,0.43388373911755823,-0.900968867902419,2183866.7878
2026-04-02T13:00:00Z,5000,2216,2183866.7878,803896.5,5180944.1,0,61247853,2816799.137402323,3779.3832,1000.0,1512368.48,27694.4232,249680.5152,1234396.4354,0.0,91.1396,0.7168,0.7242,1457.9576,2.904,0.0816,0.9871023215821152,1.0,23103434285.2462,115517171426231,13,3,0,2075495.5246,2284037.3618,2274988.0038,2424555.715,2156299.6614,2157484.2418,2104903.9143,2156439.6131666666,2136763.2178916666,153332.68762246153,155927.32351136793,108371.26320000016,-100170.57400000002,-91121.21600000001,-240688.9271999998,27567.12639999995,0.0,0.0,0.0,0.0,290.4172000000003,-107.3131999999996,-158.70599999999968,78.34700000000021,136902.49999999907,-149419.60000000428,-230918.90000000503,-211193.40000000037,2156299.6614,-0.2588190451025208,-0.9659258262890683,0.43388373911755823,-0.900968867902419,2276248.3672
2026-04-02T14:00:00Z,5000,2319,2276248.3672,957660.5,5603463.0,0,55908211,2954360.078585146,3855.5954,1126.0,1542826.16,42433.8378,283723.109,1399940.1906,0.0,91.2908,0.713,0.7214,1653.264,3.2232,0.097,0.9832317073170732,1.0,34622538994.6596,173112694973298,14,3,0,2183866.7878,2112919.839,1910385.5896,2327001.7428,2146573.0578,2124094.0504666665,2089717.0449666667,2136382.2025666665,2137911.8481583335,136731.3112327121,156178.8278583851,92381.57940000016,163328.52820000006,365862.77760000015,-50753.37559999991,129675.30940000014,0.0,0.0,0.0,0.0,76.21219999999994,251.91760000000022,656.7214000000004,337.6002000000003,422518.9000000004,492701.49999999814,818816.3999999994,2637.89999999851,2146573.0578,-0.4999999999999998,-0.8660254037844388,0.43388373911755823,-0.900968867902419,2407916.4156
2026-04-02T15:00:00Z,5000,2203,2407916.4156,979995.0,5602396.0,0,152124838,4387560.349278655,4086.3372,1756.0,1635113.76,77781.1948,261374.25,1289575.8192,0.0,98.2196,0.7468,0.7536,1513.1858,3.1486,0.075,0.9907883461868038,1.0,54538094198.5104,272690470992552,15,3,0,2276248.3672,2075495.5246,1971597.167,2282734.54,2238845.7054,2178536.8932000003,2150694.1745666666,2132152.7546,2143314.98605,121492.51717018578,158714.0341467764,131668.04839999974,332420.89100000006,436319.24860000005,125181.87559999991,169070.7102000001,0.0,0.0,0.0,0.0,230.74179999999978,597.3712,743.8705999999997,351.12739999999985,-1067.0,558354.3999999994,590560.7999999998,269537.2999999989,2238845.7054,-0.7071067811865471,-0.7071067811865479,0.43388373911755823,-0.900968867902419,2352791.3598
2026-04-02T16:00:00Z,5000,2306,2352791.3598,935192.0,5314420.200000002,0,74431993,4069613.8164739646,4142.3344,1000.0,1657398.72,50877.82,244552.8006,1211127.6602,0.0,103.0392,0.713,0.7162,1427.966,2.883,0.0742,0.9978443630092693,1.0,33144772436.1488,165723862180744,16,3,0,2407916.4156,2183866.7878,2284037.3618,2126216.3506,2075083.4216,2289343.8568666666,2223414.0493333335,2142584.5775666665,2150359.5989750004,123418.49187875708,166690.2995375836,-55125.05579999974,168924.57200000016,68753.99800000014,226575.0092000002,277707.9382000002,0.0,0.0,0.0,0.0,55.99719999999979,362.9511999999995,255.63799999999992,590.7573999999995,-287975.79999999795,133476.10000000242,-15943.500000001863,138846.4000000013,2075083.4216,-0.8660254037844384,-0.5000000000000004,0.43388373911755823,-0.900968867902419,2213574.8564
2026-04-02T17:00:00Z,5000,2333,2213574.8564,868950.5,5180968.0,0,77558453,3070300.914953613,3865.1638,1000.0,1546592.4,39613.521,239879.9548,1184451.1446,0.0,92.5932,0.7072,0.7098,1400.7834,2.7726,0.0708,0.9959279897128162,0.9997848074026253,45486908461.2296,227434542306148,17,3,0,2352791.3598,2276248.3672,2112919.839,1795893.8228,1974954.7146,2345652.0475333333,2234873.049,2161465.8283333336,2161930.7630666667,132993.28636974646,170825.20915002192,-139216.50340000028,-62673.51080000028,100655.01739999978,417681.03359999997,238620.14179999987,0.0,0.0,0.0,0.0,-277.1705999999999,9.568399999999656,261.4859999999999,495.5601999999999,-133452.20000000205,-422495.0,70206.49999999814,559103.2000000002,1974954.7146,-0.9659258262890683,-0.25881904510252063,0.43388373911755823,-0.900968867902419,1948191.2126
2026-04-02T18:00:00Z,5000,2336,1948191.2126,786504.5,4809688.200000006,0,59243913,2627739.307245806,3198.3368,1000.0,1279895.2,48629.5166,221112.5596,1100976.144,200.0,75.181,0.6828,0.6872,1308.9464,2.473,0.087,0.992822966507177,1.0,65389411349.8432,326947056749216,18,3,0,2213574.8564,2407916.4156,2075495.5246,2291449.701,1997593.259,2324760.8772666664,2251648.8852333333,2196272.5811333335,2171873.268975,120273.46057038792,166355.22304273272,-265383.64379999996,-459725.203,-127304.31199999992,-343258.4883999999,-49402.04640000011,0.0,0.0,0.0,0.0,-666.8269999999998,-888.0003999999999,-290.62919999999986,-148.51359999999977,-371279.7999999942,-792707.7999999942,-234353.39999999478,-139535.69999999925,1997593.259,-1.0,-1.8369701987210297e-16,0.43388373911755823,-0.900968867902419,1975806.102
2026-04-02T19:00:00Z,5000,2239,1975806.102,789623.0,4992008.600000003,0,74909152,2716130.1136538545,3266.8876,1000.0,1307330.56,40812.3708,211462.7052,1055088.1088,0.0,76.7578,0.6776,0.6836,1256.0244,2.3648,0.095,0.9908035909787607,1.0,43476191470.8536,217380957354268,19,3,0,1948191.2126,2352791.3598,2183866.7878,2274988.0038,1944736.366,2171519.1429333333,2230431.4998999997,2167667.7071,2169814.850375,161668.8062448703,168891.7630947489,27614.889399999985,-376985.25780000025,-208060.6858000001,-299181.9018000001,31069.736000000034,0.0,0.0,0.0,0.0,68.55079999999998,-875.4467999999997,-512.4956000000002,49.50720000000001,182320.39999999758,-322411.5999999987,-188935.49999999627,149598.80000000354,1944736.366,-0.9659258262890684,0.2588190451025203,0.43388373911755823,-0.900968867902419,1975044.9956
2026-04-02T20:00:00Z,5000,2288,1975044.9956,788529.5,4617042.600000006,0,83081747,2986663.2199190888,3323.0978,1000.0,1329872.56,43799.6516,193980.5496,964297.776,0.0,79.3286,0.689,0.6914,1135.4956,2.2166,0.1034,0.9863586358635864,1.0,21924631404.1172,109623157020586,20,3,0,1975806.102,2213574.8564,2276248.3672,1910385.5896,2078880.074,2045857.3903333333,2195754.718933333,2142735.88195,2171109.4227083335,192942.97633068927,167202.12761877934,-761.1063999999315,-238529.8607999999,-301203.3716000002,64659.40599999996,-103835.0784,0.0,0.0,0.0,0.0,56.210199999999986,-542.0659999999998,-532.4976000000001,-51.64980000000014,-374965.9999999972,-563925.3999999939,-986420.3999999939,-642728.8999999939,2078880.074,-0.8660254037844386,0.5000000000000001,0.43388373911755823,-0.900968867902419,2162197.7096
2026-04-02T21:00:00Z,5000,2174,2162197.7096,824269.5,5303033.600000002,0,28460600,2731624.955639069,3684.2156,1000.0,1474292.16,63140.0868,244936.5636,1191634.0572,600.0,87.5362,0.706,0.7092,1411.645,2.8624,0.077,0.9911941580756014,1.0,16442153574.8916,82210767874458,21,3,0,1975044.9956,1948191.2126,2407916.4156,1971597.167,2169508.0432,1966347.4367333334,2145554.157,2148124.165783333,2166782.9611083334,206517.7651577656,170992.81098292797,187152.71400000015,214006.4970000002,-245718.70599999977,190600.54260000028,-7310.333600000013,0.0,0.0,0.0,0.0,361.1178,485.87879999999996,-402.12159999999994,40.92900000000009,685990.9999999963,493345.39999999665,-299362.3999999976,-10789.599999997765,2169508.0432,-0.7071067811865477,0.7071067811865474,0.43388373911755823,-0.900968867902419,2213825.5782
2026-04-02T22:00:00Z,5000,2421,2213825.5782,790360.5,5297533.600000001,0,76049508,3368328.8952540844,3849.1252,1000.0,1540175.68,26823.1886,248226.4504,1221504.9704,400.0,93.0934,0.7386,0.7418,1442.3994,2.937,0.0942,0.9815778066753359,1.0,37128668679.6358,185643343398179,22,3,0,2162197.7096,1975806.102,2352791.3598,2284037.3618,2178061.2154,2037682.9357333332,2104601.0393333337,2164007.5443333336,2166478.363875,164090.24508149654,170994.2567217563,51627.868599999696,238019.47619999992,-138965.78160000034,-70211.7836000002,35764.36279999977,0.0,0.0,0.0,0.0,164.90959999999995,582.2375999999999,-293.2091999999998,349.5963999999999,-5500.000000001863,305524.9999999972,-16886.60000000149,-5343.200000001118,2178061.2154,-0.5000000000000004,0.8660254037844384,0.43388373911755823,-0.900968867902419,2117264.6382
2026-04-02T23:00:00Z,5000,2180,2117264.6382,789609.0,5010846.4,0,73274358,3135669.282336723,3594.329,1000.0,1438369.68,55578.748,228187.7442,1109875.8698,200.0,86.425,0.7028,0.7088,1266.4136,2.5982,0.1056,0.9931157006440151,1.0,1248897364968.241,6244486824841205,23,3,0,2213825.5782,1975044.9956,2213574.8564,2112919.839,2358515.816,2117022.761133333,2081440.0757333336,2158156.5623666667,2167968.5456583337,127860.10008015373,171255.22841716406,-96560.93999999994,142219.6425999999,-96310.2182,4344.799199999776,-241251.17780000018,0.0,0.0,0.0,0.0,-254.79619999999977,271.2312000000002,-270.83479999999963,-351.82019999999966,-286687.2000000002,393803.7999999942,-170121.59999999963,-886484.5999999996,2358515.816,-0.25881904510252157,0.9659258262890681,0.43388373911755823,-0.900968867902419,2126292.6916
2026-04-03T00:00:00Z,5000,2160,2126292.6916,934929.0,5043496.100000001,0,42301803,2633379.765076898,3750.4722,1000.0,1500836.24,24318.2552,225691.9704,1119583.7236,0.0,90.1854,0.6836,0.6896,1315.995,2.572,0.1048,0.9874255459960292,1.0,37708037602.4894,188540188012447,0,4,0,2117264.6382,2162197.7096,1948191.2126,2075495.5246,2085990.537,2164429.3086666665,2065388.3727000002,2158518.6289666663,2157916.41325,113153.7732070947,166601.53715545865,9028.053400000092,-35905.01800000016,178101.47900000005,50797.16700000013,40302.15460000001,0.0,0.0,0.0,0.0,156.14319999999998,66.25660000000016,552.1354000000001,67.27280000000019,32649.700000000186,-259537.50000000186,233807.89999999478,112172.60000000056,2085990.537,0.0,1.0,-0.433883739117558,-0.9009688679024191,2122795.285
2026-04-03T01:00:00Z,5000,2189,2122795.285,899331.0,5033600.0,0,88101075,2795436.706604976,3537.478,1000.0,1415650.72,34858.3292,280493.9008,1385383.0442,200.0,83.3812,0.7088,0.7138,1641.1412,3.2406,0.09,0.9852750108271979,1.0,81476001986.899,407380009934495,1,4,0,2126292.6916,2213825.5782,1975806.102,2183866.7878,2424555.715,2152460.9693333334,2095071.9525333333,2162751.726216667,2159595.6696916665,98697.87658288189,166047.23144764765,-3497.406599999871,-91030.29319999972,146989.1830000002,-61071.5027999999,-301760.4299999997,0.0,0.0,0.0,0.0,-212.9942000000001,-311.6471999999999,270.59040000000005,-957.0263999999997,-9896.100000000559,-263933.60000000056,41591.39999999665,-571996.0,2424555.715,0.25881904510252074,0.9659258262890683,-0.433883739117558,-0.9009688679024191,1938996.5472
2026-04-03T02:00:00Z,5000,2738,1938996.5472,732261.0,4832493.400000003,0,149515016,5802023.528843068,3059.866,1000.0,1224376.48,21073.4788,216801.554,1082852.7716,0.0,73.646,0.701,0.7034,1278.6834,2.5952,0.4136,0.9853438556933484,0.8386727688787186,32341728033.9144,161708640169572,2,4,0,2122795.285,2117264.6382,1975044.9956,2276248.3672,2327001.7428,2122117.5382666667,2119570.1497000004,2157662.434316667,2147022.3184416667,79560.82488632819,156247.43663522112,-183798.73780000024,-178268.09100000001,-36048.44840000011,-337251.8200000003,-388005.1956000002,0.0,0.0,0.0,0.0,-477.6120000000001,-534.4630000000002,-263.2318,-400.4692,-201106.59999999683,-178352.9999999972,215450.79999999702,-404885.49999999907,2327001.7428,0.49999999999999994,0.8660254037844387,-0.433883739117558,-0.9009688679024191,1910250.7564
2026-04-03T03:00:00Z,5000,3029,1910250.7564,396400.0,4868475.0,0,149515016,6192825.503255165,3235.4168,778.0,1294629.92,46154.3114,220207.6548,1088254.435,0.0,81.656,0.7746,0.7788,1296.5728,2.4354,0.3404,0.9889055472263868,1.0,48667565611.3894,243337828056947,3,4,0,1938996.5472,2126292.6916,2162197.7096,2407916.4156,2282734.54,2062694.8412666668,2113562.0749666668,2129558.115983333,2130855.435291667,92900.32105774061,156887.42947347273,-28745.790799999842,-216041.93519999995,-251946.9532000001,-497665.6591999999,-372483.78359999997,0.0,0.0,0.0,0.0,175.55079999999998,-515.0554000000002,-448.7988,-654.1509999999998,35981.59999999683,-175021.10000000056,-434558.6000000024,-390627.4000000004,2282734.54,0.7071067811865475,0.7071067811865476,-0.433883739117558,-0.9009688679024191,1980006.9298
2026-04-03T04:00:00Z,5000,2831,1980006.9298,736677.0,4868961.100000001,0,149515060,5707756.682601402,3134.9096,991.0,1254364.96,142667.1074,222854.2336,1099453.1376,200.0,78.9286,0.7764,0.7812,1313.5322,2.439,0.3116,0.9896492236917769,1.0,27936879886.9368,139684399434684,4,4,0,1910250.7564,2122795.285,2213825.5782,2352791.3598,2126216.3506,1990680.8628666669,2071570.9160999998,2088085.9777166666,2115335.2776416666,119618.45261203914,159609.91333146815,69756.17339999997,-142788.3552000001,-233818.64839999983,-372784.43000000017,-146209.42079999996,0.0,0.0,0.0,0.0,-100.50720000000001,-402.5684000000001,-714.2156,-587.1844000000001,486.1000000005588,-164638.89999999944,-428572.5,106845.79999999888,2126216.3506,0.8660254037844386,0.5000000000000001,-0.433883739117558,-0.9009688679024191,2249707.7216
2026-04-03T05:00:00Z,5000,2813,2249707.7216,784293.5,5180131.0,0,149515017,5997604.058876088,3189.3018,991.0,1276290.48,359886.177,239490.9378,1181865.4954,200.0,80.6348,0.7948,0.7976,1416.6492,2.6132,0.2874,0.9810022026431718,1.0,72381647901.7126,361908239508563,5,4,0,1980006.9298,1938996.5472,2117264.6382,2213574.8564,1795893.8228,1943084.7444666668,2032601.1413666664,2057020.60855,2109243.2184416666,100576.92147590853,161949.68482033472,269700.7917999998,310711.1743999999,132443.0833999999,36132.865199999884,453813.89879999985,0.0,0.0,0.0,0.0,54.39220000000023,129.4358000000002,-405.0272,202.01260000000002,311169.89999999944,347637.59999999683,169284.59999999963,679043.8999999966,1795893.8228,0.9659258262890683,0.25881904510252074,-0.433883739117558,-0.9009688679024191,2863906.5188
2026-04-03T06:00:00Z,5000,2821,2863906.5188,1860751.0,6603944.100000003,0,149515016,6114703.994186477,3286.7216,991.0,1315296.16,945302.5868,232354.8466,1146371.748,200.0,81.782,0.7488,0.7522,1368.705,2.6144,0.2614,0.992208490059108,1.0,33852399234.2672,169261996171336,6,4,0,2249707.7216,1910250.7564,2126292.6916,1948191.2126,2291449.701,2046655.1359333333,2054674.9886,2060031.6806499998,2128152.1308916667,132380.0715835555,149811.24575043644,614198.7972000004,953655.7624000001,737613.8272000002,915715.3062000002,572456.8178000003,0.0,0.0,0.0,0.0,97.41979999999967,51.30479999999989,-463.7506000000003,-581.0082000000002,1423813.1000000034,1735469.1000000034,1560448.0000000028,999415.1000000034,2291449.701,1.0,6.123233995736766e-17,-0.433883739117558,-0.9009688679024191,2226621.9252
2026-04-03T07:00:00Z,5000,2650,2226621.9252,787490.5,5606743.0,0,149515029,4742677.3191829175,3500.1778,1000.0,1400754.96,221663.1038,238207.3374,1180954.4586,800.0,86.107,0.7506,0.7546,1393.4062,2.593,0.2042,0.9759686120647376,0.999748743718593,180975624875.8474,904878124379237,7,4,0,2863906.5188,1980006.9298,2122795.285,1975806.102,2274988.0038,2364540.3900666665,2177610.626466667,2136341.2895,2152004.4982999996,359630.3559220398,210301.27330191463,-637284.5936000003,246614.9953999999,103826.64019999979,250815.82319999998,-48366.078600000124,0.0,0.0,0.0,0.0,213.45620000000008,365.2682,-37.30020000000013,-437.91139999999996,-997201.1000000034,737781.8999999994,573143.0,194879.99999999534,2274988.0038,0.9659258262890683,-0.25881904510252063,-0.433883739117558,-0.9009688679024191,2349540.814
2026-04-03T08:00:00Z,5000,2731,2349540.814,807342.0,5605596.0,0,149515454,5282720.867777397,3395.0808,1000.0,1358956.16,370650.8658,248569.8566,1236528.4518,200.0,80.2342,0.7922,0.791,1456.3592,2.91,0.232,0.9841188524590164,0.9994794377928162,20732135018.6804,103660675093402,8,4,0,2226621.9252,2249707.7216,1938996.5472,1975044.9956,1910385.5896,2446745.3885333333,2194915.0665,2157242.6081000003,2149989.245025,358962.58534206095,209300.87928305328,122918.88879999984,99833.09239999996,410544.26679999987,374495.81839999976,439155.2243999997,0.0,0.0,0.0,0.0,-105.09699999999975,205.779,335.2148000000002,196.20680000000038,-1147.0,425465.0,773102.5999999968,820949.3999999994,1910385.5896,0.8660254037844387,-0.49999999999999983,-0.433883739117558,-0.9009688679024191,2466314.2914
